"ProteinID","contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Protein.Description"
"tr|A0A1Q9CCQ4|A0A1Q9CCQ4_SYMMI","CFR - TR",-2.30547138244056,11.5250029832534,-0.361178236428212,0.721708099357602,0.97478752517352,-5.06963216249535,"Threonine ammonia-lyase OS=Symbiodinium microadriaticum OX=2951 GN=ilvA PE=3 SV=1"
"tr|A0A1Q9CCT3|A0A1Q9CCT3_SYMMI","CFR - TR",1.04183814100791,14.7039949025304,0.185728260619413,0.854506192009954,0.983230352347378,-5.1019521204946,"DnaJ-like subfamily B member 13 OS=Symbiodinium microadriaticum OX=2951 GN=DNAJB13 PE=4 SV=1"
"tr|A0A1Q9CCT7|A0A1Q9CCT7_SYMMI","CFR - TR",-0.23173846487618,19.9967393010339,-0.212752417953669,0.833647790981799,0.982516827608286,-5.09831466894897,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene38830 PE=4 SV=1"
"tr|A0A1Q9CCY2|A0A1Q9CCY2_SYMMI","CFR - TR",-3.00614650753809,20.3092251712405,-1.74287498139278,0.0965263824571905,0.855869820316528,-4.17912937822889,"Pentatricopeptide repeat-containing protein, chloroplastic OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene38747 PE=4 SV=1"
"tr|A0A1Q9CD35|A0A1Q9CD35_SYMMI","CFR - TR",-1.58376380670103,15.9785600355331,-0.283033814722619,0.780024848120118,0.981078836599005,-5.08656267787499,"J domain-containing protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene38674 PE=4 SV=1"
"tr|A0A1Q9CDB9|A0A1Q9CDB9_SYMMI","CFR - TR",5.30735125939619,11.7778575648674,0.873815400889649,0.392466844441871,0.868667151909882,-4.86144715716297,"COP9 signalosome complex subunit 3 OS=Symbiodinium microadriaticum OX=2951 GN=UBI1 PE=3 SV=1"
"tr|A0A1Q9CDC6|A0A1Q9CDC6_SYMMI","CFR - TR",0.0811038422381145,22.0819008007474,0.149454776543588,0.88267369395554,0.985122423999123,-5.10606211967373,"Quinolone resistance protein NorA OS=Symbiodinium microadriaticum OX=2951 GN=norA PE=4 SV=1"
"tr|A0A1Q9CDF5|A0A1Q9CDF5_SYMMI","CFR - TR",-2.95828226287339,21.7825161415552,-1.50894778881453,0.156610126697026,0.855869820316528,-4.40692085312519,"RuvB-like 2 OS=Symbiodinium microadriaticum OX=2951 GN=ruvbl2 PE=4 SV=1"
"tr|A0A1Q9CDH5|A0A1Q9CDH5_SYMMI","CFR - TR",0.294378164427091,22.1098243723405,0.559271390548498,0.582111659454308,0.934505598768183,-5.0087824235434,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene38523 PE=4 SV=1"
"tr|A0A1Q9CDN9|A0A1Q9CDN9_SYMMI","CFR - TR",5.15886687323102,1.47396196378029,1.35342828411213,0.190839153563296,0.855869820316528,-4.52890485771632,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene38483 PE=4 SV=1"
"tr|A0A1Q9CDQ6|A0A1Q9CDQ6_SYMMI","CFR - TR",-0.174450257067978,19.6458615774014,-0.128057071624139,0.899367390970024,0.987355041283093,-5.10807066578543,"Creatine kinase, flagellar OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene38426 PE=3 SV=1"
"tr|A0A1Q9CDQ7|A0A1Q9CDQ7_SYMMI","CFR - TR",3.43206878594929,15.6848777749128,0.638692702526394,0.530183171640362,0.912745240265856,-4.97732066629294,"Proton-translocating NAD(P)(+) transhydrogenase OS=Symbiodinium microadriaticum OX=2951 GN=NNT PE=4 SV=1"
"tr|A0A1Q9CDU2|A0A1Q9CDU2_SYMMI","CFR - TR",6.13153365707183,12.2553566494937,0.951557209779633,0.352545226488809,0.855869820316528,-4.81595252776564,"E3 SUMO-protein ligase RanBP2 OS=Symbiodinium microadriaticum OX=2951 GN=Ranbp2 PE=4 SV=1"
"tr|A0A1Q9CDV9|A0A1Q9CDV9_SYMMI","CFR - TR",-4.04359556154175,2.77622974570647,-0.857272138995896,0.401329565907753,0.872347098106702,-4.870679074765,"DNA mismatch repair protein MSH6 OS=Symbiodinium microadriaticum OX=2951 GN=MSH6 PE=4 SV=1"
"tr|A0A1Q9CE07|A0A1Q9CE07_SYMMI","CFR - TR",-4.0561643467214,1.44863012382907,-1.05723932065316,0.302855898904442,0.855869820316528,-4.7486649005911,"AP-4 complex subunit epsilon OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene38304 PE=3 SV=1"
"tr|A0A1Q9CE19|A0A1Q9CE19_SYMMI","CFR - TR",0,0.613800504459174,0,1,1,-5.11362158100116,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene38303 PE=4 SV=1"
"tr|A0A1Q9CE32|A0A1Q9CE32_SYMMI","CFR - TR",14.260966182932,13.2980092934293,2.79214197493455,0.0111667019262832,0.855869820316528,-3.01258854211666,"Copia protein OS=Symbiodinium microadriaticum OX=2951 GN=GIP PE=4 SV=1"
"tr|A0A1Q9CE44|A0A1Q9CE44_SYMMI","CFR - TR",0,1.26518865601442,0,1,1,-5.11362158100116,"Dynamin-related protein 5A OS=Symbiodinium microadriaticum OX=2951 GN=DRP5A PE=4 SV=1"
"tr|A0A1Q9CE85|A0A1Q9CE85_SYMMI","CFR - TR",-8.28153727642791,5.79915695881953,-1.40765019708116,0.174404977211151,0.855869820316528,-4.48406143278995,"Phosphatidylinositol 4-phosphate 5-kinase 4 OS=Symbiodinium microadriaticum OX=2951 GN=PIP5K4 PE=4 SV=1"
"tr|A0A1Q9CEA2|A0A1Q9CEA2_SYMMI","CFR - TR",-0.19505067852435,22.2979963271037,-0.296349823063434,0.76998178637072,0.98104046972323,-5.08396431235696,"Luminal-binding protein 5 OS=Symbiodinium microadriaticum OX=2951 GN=BIP5 PE=4 SV=1"
"tr|A0A1Q9CED7|A0A1Q9CED7_SYMMI","CFR - TR",-0.639107277688122,12.8550312575958,-0.101940377043792,0.91980696897754,0.988522133974648,-5.11010324623021,"Ribosomal RNA small subunit methyltransferase F OS=Symbiodinium microadriaticum OX=2951 GN=rsmF PE=3 SV=1"
"tr|A0A1Q9CEJ5|A0A1Q9CEJ5_SYMMI","CFR - TR",-0.581180329530124,23.0972099011943,-1.09924624463937,0.284561899294297,0.855869820316528,-4.72023028831959,"Small COPII coat GTPase SAR1 OS=Symbiodinium microadriaticum OX=2951 GN=SAR1 PE=3 SV=1"
"tr|A0A1Q9CEL7|A0A1Q9CEL7_SYMMI","CFR - TR",0,0.750434239310096,0,1,1,-5.11362158100116,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene38098 PE=4 SV=1"
"tr|A0A1Q9CEN8|A0A1Q9CEN8_SYMMI","CFR - TR",-8.29762277600015,2.96343670571434,-1.8332274785716,0.0815164928318263,0.855869820316528,-4.089641685747,"Protein-tyrosine-phosphatase MKP1 (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=MKP1 PE=3 SV=1"
"tr|A0A1Q9CER6|A0A1Q9CER6_SYMMI","CFR - TR",-4.34915004454947,1.55326787305338,-1.0900755360114,0.288485649406185,0.855869820316528,-4.72651831117446,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene38049 PE=4 SV=1"
"tr|A0A1Q9CF41|A0A1Q9CF41_SYMMI","CFR - TR",0.235952890889244,14.457938710268,0.0466420167302875,0.963255601159041,0.999763553027783,-5.11288483349036,"Vesicle-fusing ATPase OS=Symbiodinium microadriaticum OX=2951 GN=NSF PE=4 SV=1"
"tr|A0A1Q9CFF9|A0A1Q9CFF9_SYMMI","CFR - TR",-0.825691336404184,26.0836544895734,-1.82193211516963,0.0832744623488321,0.855869820316528,-4.10098116411224,"Phosphoglycerate kinase OS=Symbiodinium microadriaticum OX=2951 GN=pgk-1 PE=3 SV=1"
"tr|A0A1Q9CFG4|A0A1Q9CFG4_SYMMI","CFR - TR",4.95423523071758,6.65874076215646,0.807009374675437,0.429041087977654,0.878515244162264,-4.89774422034406,"Receptor-interacting serine/threonine-protein kinase 4 OS=Symbiodinium microadriaticum OX=2951 GN=Ripk4 PE=4 SV=1"
"tr|A0A1Q9CFL0|A0A1Q9CFL0_SYMMI","CFR - TR",1.34828641660571,3.88415961777626,0.258016414580524,0.798999061000771,0.982516827608286,-5.09112459610023,"tRNA-uridine aminocarboxypropyltransferase OS=Symbiodinium microadriaticum OX=2951 GN=ME1 PE=3 SV=1"
"tr|A0A1Q9CFM6|A0A1Q9CFM6_SYMMI","CFR - TR",0.844348992052382,18.9289209842354,0.522594617033698,0.606928862973226,0.943485528246175,-5.02196191783382,"Ras-related protein Rab-2-A OS=Symbiodinium microadriaticum OX=2951 GN=RAB2A PE=4 SV=1"
"tr|A0A1Q9CFN3|A0A1Q9CFN3_SYMMI","CFR - TR",-3.6267217673785,1.29525777406375,-1.00193948261789,0.328199308952722,0.855869820316528,-4.78464314296691,"Protein YIPF6-like OS=Symbiodinium microadriaticum OX=2951 GN=yipf6 PE=3 SV=1"
"tr|A0A1Q9CFQ8|A0A1Q9CFQ8_SYMMI","CFR - TR",-10.9872084616078,7.39963396324371,-1.73394345595209,0.0981320493878803,0.855869820316528,-4.18782059311242,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene37653 PE=4 SV=1"
"tr|A0A1Q9CFR9|A0A1Q9CFR9_SYMMI","CFR - TR",1.17581742152145,6.6541755773966,0.203546488462983,0.840740020973497,0.982516827608286,-5.09960889484245,"30S ribosomal protein S6 OS=Symbiodinium microadriaticum OX=2951 GN=rpsF PE=4 SV=1"
"tr|A0A1Q9CFW0|A0A1Q9CFW0_SYMMI","CFR - TR",-12.7331008012101,12.778990956773,-2.33986361570444,0.0296404651897502,0.855869820316528,-3.54353936952702,"Leucine-rich repeat protein SHOC-2 OS=Symbiodinium microadriaticum OX=2951 GN=shoc2 PE=4 SV=1"
"tr|A0A1Q9CFX5|A0A1Q9CFX5_SYMMI","CFR - TR",0,1.24079120746941,0,1,1,-5.11362158100116,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene37665 PE=4 SV=1"
"tr|A0A1Q9CFZ0|A0A1Q9CFZ0_SYMMI","CFR - TR",9.99975046358477,13.4191007909035,1.68318441538094,0.10769883408275,0.855869820316528,-4.23666361781694,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene37550 PE=4 SV=1"
"tr|A0A1Q9CG18|A0A1Q9CG18_SYMMI","CFR - TR",-8.98932590671842,11.7620420925235,-1.43906581800777,0.165415179818684,0.855869820316528,-4.45747156266951,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene37520 PE=4 SV=1"
"tr|A0A1Q9CG25|A0A1Q9CG25_SYMMI","CFR - TR",-1.55764198099505,5.09530698021253,-0.275842491260081,0.785465206804884,0.98137377819911,-5.08791678928061,"3-hydroxybutyryl-CoA dehydratase OS=Symbiodinium microadriaticum OX=2951 GN=crt PE=4 SV=1"
"tr|A0A1Q9CG27|A0A1Q9CG27_SYMMI","CFR - TR",0.652583314520376,7.86933774038716,0.111711809994268,0.912152134763327,0.987355041283093,-5.10939671881089,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene37588 PE=4 SV=1"
"tr|A0A1Q9CG40|A0A1Q9CG40_SYMMI","CFR - TR",2.27746046971541,2.60249816419821,0.573644423475197,0.572526936357765,0.932834482606378,-5.00338387443959,"Copia protein OS=Symbiodinium microadriaticum OX=2951 GN=GIP PE=4 SV=1"
"tr|A0A1Q9CGE4|A0A1Q9CGE4_SYMMI","CFR - TR",-0.920543375295674,14.8883325373244,-0.165383540850666,0.870282503981018,0.984315456972869,-5.10436644022664,"Adenylate kinase B OS=Symbiodinium microadriaticum OX=2951 GN=ADK-B PE=3 SV=1"
"tr|A0A1Q9CGG3|A0A1Q9CGG3_SYMMI","CFR - TR",-17.3444717798749,10.5146696074167,-3.14896895488488,0.00499777641352238,0.855869820316528,-2.57985050197738,"Interferon-inducible GTPase 5 OS=Symbiodinium microadriaticum OX=2951 GN=Irgc PE=3 SV=1"
"tr|A0A1Q9CGJ0|A0A1Q9CGJ0_SYMMI","CFR - TR",0.00341424728668471,20.9883696564947,0.00394008755973283,0.996894841778799,1,-5.11361632316361,"Geranylgeranyl diphosphate reductase, chloroplastic OS=Symbiodinium microadriaticum OX=2951 GN=CHLP PE=4 SV=1"
"tr|A0A1Q9CGK1|A0A1Q9CGK1_SYMMI","CFR - TR",-12.6954015784523,5.23643595859961,-2.51368373781729,0.0205074773968769,0.855869820316528,-3.34294719843758,"Ribosomal protein L15 OS=Symbiodinium microadriaticum OX=2951 GN=LCB2b PE=3 SV=1"
"tr|A0A1Q9CGL5|A0A1Q9CGL5_SYMMI","CFR - TR",-6.1217831230341,16.5488156123423,-1.43091548072036,0.167710692749545,0.855869820316528,-4.46441211998435,"Apoptosis-inducing factor-like A OS=Symbiodinium microadriaticum OX=2951 GN=aifA PE=4 SV=1"
"tr|A0A1Q9CGN1|A0A1Q9CGN1_SYMMI","CFR - TR",-10.6253784107357,17.9090303071383,-2.5415659257878,0.0194256462943745,0.855869820316528,-3.31310093600132,"Glutathione peroxidase OS=Symbiodinium microadriaticum OX=2951 GN=GPX PE=3 SV=1"
"tr|A0A1Q9CGS1|A0A1Q9CGS1_SYMMI","CFR - TR",9.77779920124953,6.34710824754347,1.7952888757365,0.0875523650289667,0.855869820316528,-4.12755862760732,"Protein transport protein sec31 OS=Symbiodinium microadriaticum OX=2951 GN=sec31 PE=4 SV=1"
"tr|A0A1Q9CGX8|A0A1Q9CGX8_SYMMI","CFR - TR",-2.47659766787649,24.1377249838853,-2.65734322565536,0.017455543548917,0.855869820316528,-3.24891331838476,"Actin OS=Symbiodinium microadriaticum OX=2951 GN=Actin PE=3 SV=1"
"tr|A0A1Q9CGZ9|A0A1Q9CGZ9_SYMMI","CFR - TR",-1.34010776588398,16.6037862423183,-0.350762885699671,0.729389955418711,0.977813306199124,-5.07212239720423,"Uncharacterized protein, chloroplastic OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene37148 PE=4 SV=1"
"tr|A0A1Q9CH75|A0A1Q9CH75_SYMMI","CFR - TR",1.63384515862379,14.9299385562473,0.324647485950218,0.748778697898291,0.979622760203397,-5.07805095362819,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene37089 PE=4 SV=1"
"tr|A0A1Q9CHC2|A0A1Q9CHC2_SYMMI","CFR - TR",-0.871425008272425,22.0691227833403,-1.3107356259694,0.204622683820417,0.855869820316528,-4.5632542586119,"Putative fumarate reductase OS=Symbiodinium microadriaticum OX=2951 GN=osm1 PE=4 SV=1"
"tr|A0A1Q9CHC6|A0A1Q9CHC6_SYMMI","CFR - TR",-5.09227819934921,16.606556941083,-0.890618924372128,0.383942325957252,0.866632393172426,-4.85172079197131,"Photosystem I reaction center subunit XI OS=Symbiodinium microadriaticum OX=2951 GN=psaL PE=4 SV=1"
"tr|A0A1Q9CHD8|A0A1Q9CHD8_SYMMI","CFR - TR",6.11052690207063,4.03042791439827,1.24217241145197,0.228371015290248,0.855869820316528,-4.6165947428881,"Alanine--glyoxylate transaminase OS=Symbiodinium microadriaticum OX=2951 GN=phnW PE=3 SV=1"
"tr|A0A1Q9CHL0|A0A1Q9CHL0_SYMMI","CFR - TR",8.68052271786285,6.06508847812526,1.93943527551779,0.0665117146695548,0.855869820316528,-3.98100631137288,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene36923 PE=4 SV=1"
"tr|A0A1Q9CHP1|A0A1Q9CHP1_SYMMI","CFR - TR",-15.2477275746287,12.5750820255013,-2.73212295332379,0.0127508977779896,0.855869820316528,-3.08453233921955,"Putative fumarate reductase (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=osm1 PE=4 SV=1"
"tr|A0A1Q9CHQ9|A0A1Q9CHQ9_SYMMI","CFR - TR",-0.256097189113781,19.2325080194891,-0.078933074300379,0.938001413987987,0.991872732130855,-5.11149379221658,"Sulfate adenylyltransferase OS=Symbiodinium microadriaticum OX=2951 GN=MET3 PE=3 SV=1"
"tr|A0A1Q9CHS1|A0A1Q9CHS1_SYMMI","CFR - TR",-0.443738638293073,23.8912356094997,-0.773373619560111,0.448238344538166,0.885257248373903,-4.91501992376807,"Fucoxanthin-chlorophyll a-c binding protein F, chloroplastic OS=Symbiodinium microadriaticum OX=2951 GN=FCPF PE=4 SV=1"
"tr|A0A1Q9CIB2|A0A1Q9CIB2_SYMMI","CFR - TR",2.99243100550407,15.6099722469074,0.63179617505781,0.534590327564472,0.916332621551745,-4.98020979313706,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene36670 PE=4 SV=1"
"tr|A0A1Q9CIB7|A0A1Q9CIB7_SYMMI","CFR - TR",-5.53039820506018,16.9687703778555,-1.37844861997785,0.183109057349542,0.855869820316528,-4.50837928641197,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene36657 PE=4 SV=1"
"tr|A0A1Q9CIC9|A0A1Q9CIC9_SYMMI","CFR - TR",-13.7951532747968,8.06856221007361,-2.10839067340233,0.0476491323077358,0.855869820316528,-3.80130883785091,"Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene36643 PE=4 SV=1"
"tr|A0A1Q9CID1|A0A1Q9CID1_SYMMI","CFR - TR",0.0275812338160613,22.1577306734664,0.0446709548847248,0.964807288569272,0.999763553027783,-5.11294578265711,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene36620 PE=4 SV=1"
"tr|A0A1Q9CID3|A0A1Q9CID3_SYMMI","CFR - TR",3.60077991526734,17.3286905911051,1.03471213256454,0.313006286276164,0.855869820316528,-4.76352256152775,"Leucine-rich repeat and WD repeat-containing protein 1 OS=Symbiodinium microadriaticum OX=2951 GN=Ankrd17 PE=3 SV=1"
"tr|A0A1Q9CID8|A0A1Q9CID8_SYMMI","CFR - TR",0.302267655307009,20.9997356065208,0.378302248634318,0.709143967091266,0.972331347569982,-5.06538240236296,"Putative membrane-associated 30 kDa protein, chloroplastic OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene36622 PE=3 SV=1"
"tr|A0A1Q9CIH8|A0A1Q9CIH8_SYMMI","CFR - TR",-15.5252728839265,7.29242756795584,-2.3559449473479,0.0286588810860032,0.855869820316528,-3.52520730519717,"Actin OS=Symbiodinium microadriaticum OX=2951 GN=Actin PE=3 SV=1"
"tr|A0A1Q9CIP7|A0A1Q9CIP7_SYMMI","CFR - TR",-4.8767373837868,11.5247472410842,-0.934937970015732,0.36083945654889,0.856408327692421,-4.82596789551357,"GMP synthase [glutamine-hydrolyzing] OS=Symbiodinium microadriaticum OX=2951 GN=guaA PE=4 SV=1"
"tr|A0A1Q9CIW9|A0A1Q9CIW9_SYMMI","CFR - TR",-4.77546921030115,8.94174149315232,-0.776599259877822,0.446374867579056,0.884770854121429,-4.91339252317403,"Acyl-protein thioesterase 1 OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene36418 PE=4 SV=1"
"tr|A0A1Q9CIX8|A0A1Q9CIX8_SYMMI","CFR - TR",0.318494950538888,20.9407629188816,0.407285600359354,0.688072734401097,0.968838128911732,-5.05774995446078,"Integrase catalytic domain-containing protein (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene36410 PE=4 SV=1"
"tr|A0A1Q9CIZ3|A0A1Q9CIZ3_SYMMI","CFR - TR",1.60961521415485,9.02778034980794,0.244090417346279,0.809617529234157,0.982516827608286,-5.09348283377705,"Tryptophan synthase OS=Symbiodinium microadriaticum OX=2951 GN=trpB PE=4 SV=1"
"tr|A0A1Q9CJ02|A0A1Q9CJ02_SYMMI","CFR - TR",-7.52788881458627,2.6885317194951,-1.76706765901052,0.0922902106957401,0.855869820316528,-4.15544522781118,"Blue-light photoreceptor OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene36391 PE=4 SV=1"
"tr|A0A1Q9CJ33|A0A1Q9CJ33_SYMMI","CFR - TR",-4.75534032570371,10.6913781941515,-0.75135226690246,0.461086650220849,0.888452047497912,-4.9259629533157,"Copia protein OS=Symbiodinium microadriaticum OX=2951 GN=GIP PE=4 SV=1"
"tr|A0A1Q9CJ44|A0A1Q9CJ44_SYMMI","CFR - TR",1.28412806423847,15.234239075945,0.23040054123872,0.820092843777919,0.982516827608286,-5.09567456899743,"Formin-like protein 3 OS=Symbiodinium microadriaticum OX=2951 GN=FH3 PE=4 SV=1"
"tr|A0A1Q9CJ45|A0A1Q9CJ45_SYMMI","CFR - TR",11.2738771220234,9.8133932440263,1.78358392321744,0.0894912247866981,0.855869820316528,-4.13915822315442,"LINE-1 reverse transcriptase-like OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene36408 PE=4 SV=1"
"tr|A0A1Q9CJ51|A0A1Q9CJ51_SYMMI","CFR - TR",-3.43301476457771,1.2260767016349,-0.973841709098368,0.341628747514649,0.855869820316528,-4.80227890882305,"Retrovirus-related Pol polyprotein from type-1 retrotransposable element R2 OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene36324 PE=4 SV=1"
"tr|A0A1Q9CJF7|A0A1Q9CJF7_SYMMI","CFR - TR",4.52882061674932,1.29394874764266,1.26959738235813,0.218629306340124,0.855869820316528,-4.59553266028327,"Sodium/bile acid cotransporter 7 OS=Symbiodinium microadriaticum OX=2951 GN=slc10a7 PE=4 SV=1"
"tr|A0A1Q9CJJ4|A0A1Q9CJJ4_SYMMI","CFR - TR",3.44915003516225,10.2164317145335,0.589796304044076,0.561853004809124,0.930915236461464,-4.99716093535255,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene36206 PE=4 SV=1"
"tr|A0A1Q9CJK1|A0A1Q9CJK1_SYMMI","CFR - TR",0.216479302372303,25.9400169648099,0.492378530881102,0.627749217648564,0.95254120222918,-5.03217219447001,"Chaperone protein dnaK2 (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=dnaK2 PE=4 SV=1"
"tr|A0A1Q9CJL1|A0A1Q9CJL1_SYMMI","CFR - TR",14.7989694114758,7.63800187553158,2.58535835950556,0.0175714650171436,0.855869820316528,-3.25883044385186,"Pyruvate dehydrogenase E1 component OS=Symbiodinium microadriaticum OX=2951 GN=aceE PE=4 SV=1"
"tr|A0A1Q9CJL3|A0A1Q9CJL3_SYMMI","CFR - TR",-3.75927197705554,8.95477231824017,-0.558617618368023,0.582549541539326,0.934671574773977,-5.00902486122335,"Pre-mRNA-splicing factor SPF27 OS=Symbiodinium microadriaticum OX=2951 GN=bcas2 PE=4 SV=1"
"tr|A0A1Q9CJN3|A0A1Q9CJN3_SYMMI","CFR - TR",-8.39513980193498,8.36116100137654,-1.45017882292214,0.162326280533798,0.855869820316528,-4.44796087522754,"Nitrite reductase [NAD(P)H] large subunit OS=Symbiodinium microadriaticum OX=2951 GN=nasB PE=3 SV=1"
"tr|A0A1Q9CJV3|A0A1Q9CJV3_SYMMI","CFR - TR",6.35164295215942,6.92261529012623,1.01503960986726,0.322065510150081,0.855869820316528,-4.77627139209069,"Nitrite reductase [NAD(P)H] large subunit OS=Symbiodinium microadriaticum OX=2951 GN=nasB PE=4 SV=1"
"tr|A0A1Q9CKA9|A0A1Q9CKA9_SYMMI","CFR - TR",2.68669251043112,11.5102093933566,0.42689674521755,0.673960249418735,0.967009056468452,-5.05227324500276,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene35894 PE=4 SV=1"
"tr|A0A1Q9CKD7|A0A1Q9CKD7_SYMMI","CFR - TR",5.33767914913896,13.7363827032909,0.920275818296655,0.368265443230836,0.858423149714866,-4.83467378263433,"Quinone oxidoreductase OS=Symbiodinium microadriaticum OX=2951 GN=CRYZ PE=4 SV=1"
"tr|A0A1Q9CKG6|A0A1Q9CKG6_SYMMI","CFR - TR",-3.34228752609888,10.8797071999697,-0.559871345358038,0.581709968606521,0.934505598768183,-5.00855970370638,"Cell wall alpha-1,3-glucan synthase mok12 OS=Symbiodinium microadriaticum OX=2951 GN=mok12 PE=4 SV=1"
"tr|A0A1Q9CKK7|A0A1Q9CKK7_SYMMI","CFR - TR",6.40326670218868,15.6066819935766,1.17970388757522,0.251796024756984,0.855869820316528,-4.66317508203322,"60S ribosomal protein L13-1 OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene35799 PE=3 SV=1"
"tr|A0A1Q9CKP9|A0A1Q9CKP9_SYMMI","CFR - TR",5.99690596381163,4.39282013422027,1.14085912747721,0.267245635493514,0.855869820316528,-4.69114112278338,"Putative glycosyltransferase OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene35712 PE=3 SV=1"
"tr|A0A1Q9CKT3|A0A1Q9CKT3_SYMMI","CFR - TR",-0.908236392391583,19.2957392657746,-0.267455871146936,0.792516728218618,0.982516827608286,-5.08917352343437,"Sodium/calcium exchanger 2 OS=Symbiodinium microadriaticum OX=2951 GN=Slc8a2 PE=3 SV=1"
"tr|A0A1Q9CKT7|A0A1Q9CKT7_SYMMI","CFR - TR",-2.37267756406236,9.40765378455901,-0.361024386918131,0.721821354270694,0.97478752517352,-5.06966946791354,"Hypoxia up-regulated protein 1 (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=hyou1 PE=4 SV=1"
"tr|A0A1Q9CKU8|A0A1Q9CKU8_SYMMI","CFR - TR",-1.88334773991885,18.4946981273683,-0.496595675025995,0.625269535484652,0.951214203461987,-5.03051161234681,"Enoyl-CoA hydratase OS=Symbiodinium microadriaticum OX=2951 GN=ehhadh PE=3 SV=1"
"tr|A0A1Q9CKW1|A0A1Q9CKW1_SYMMI","CFR - TR",-12.0918256984545,4.31850917801948,-2.60907602868387,0.0166903955637715,0.855869820316528,-3.23083969301259,"Long-chain-fatty-acid--CoA ligase OS=Symbiodinium microadriaticum OX=2951 GN=lcfA PE=4 SV=1"
"tr|A0A1Q9CL15|A0A1Q9CL15_SYMMI","CFR - TR",0.272486985426641,2.66339996527353,0.0597741200048428,0.952921683934424,0.996940837844212,-5.11241162349794,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene35599 PE=4 SV=1"
"tr|A0A1Q9CL18|A0A1Q9CL18_SYMMI","CFR - TR",-9.74701234337801,4.90809944600817,-2.01767166871321,0.0570768833026072,0.855869820316528,-3.8987856963863,"Ras-related protein YPTC6 OS=Symbiodinium microadriaticum OX=2951 GN=YPTC6 PE=4 SV=1"
"tr|A0A1Q9CL40|A0A1Q9CL40_SYMMI","CFR - TR",-3.47282340119415,20.3623458342442,-2.15858945888185,0.0430592840954505,0.855869820316528,-3.74645459330928,"Multicopper oxidase mco OS=Symbiodinium microadriaticum OX=2951 GN=mco PE=3 SV=1"
"tr|A0A1Q9CL55|A0A1Q9CL55_SYMMI","CFR - TR",-7.86749841549567,6.29610806212195,-1.38876316460851,0.179995843561602,0.855869820316528,-4.4998340165489,"FHA domain-containing protein (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene35633 PE=4 SV=1"
"tr|A0A1Q9CL76|A0A1Q9CL76_SYMMI","CFR - TR",0.989519420128847,11.6013210208279,0.153430460020031,0.87957793415862,0.985122423999123,-5.10565490885905,"Methyl-CpG-binding domain protein 4 OS=Symbiodinium microadriaticum OX=2951 GN=Mbd4 PE=3 SV=1"
